job_title,qualification,work_experience_years,job_description,communication_interpersonal,teamwork,problemsolving_analyticalthinking,timemanagement,leadership,creativity,stressmanagement,independent_selfmotivated
WebDeveloper,PhD,6.459434281733502,This position requires soft skills,1,1,0,1,1,1,0,0
ProjectManager,PhD,2.006231764000077,This position requires soft skills,1,0,0,1,0,1,0,1
TeamLead,PhD,0.14715252962048528,This position requires soft skills,1,0,1,1,0,0,0,1
TeamLead,ProDegree,7.626341173363904,This position requires soft skills,1,1,1,1,1,1,0,1
WebDeveloper,HigherDiploma,5.176365019371844,This position requires soft skills,1,1,1,1,1,1,0,1
Developer_Programmer,Master,5.211443306389891,This position requires soft skills,1,1,1,1,0,0,0,1
SoftwareQuality_TestEngineer,AdvDiploma,1.24753789800951,This position requires soft skills,0,1,0,1,0,0,1,0
SeniorSoftwareEngineer,ProDegree,7.3872841127584685,This position requires soft skills,1,0,0,1,0,0,1,1
ITManager,ProCert,1.356557104501508,This position requires soft skills,0,0,1,1,0,0,1,0
SoftwareEngineer,PostGradDegree,11.771052358153257,This position requires soft skills,0,1,1,0,1,1,1,1
SoftwareEngineer,NA,1.2232400377800154,This position requires soft skills,1,0,0,1,0,1,0,0
ITManager,Master,14.703382662712666,This position requires soft skills,0,1,1,1,0,0,1,1
ApplicationEngineer_Specialist,HigherDiploma,13.183073857964947,This position requires soft skills,1,1,1,1,1,1,1,1
ITManager,ProDegree,14.605615896231237,This position requires soft skills,0,1,1,1,1,1,0,1
WebDeveloper,ProDegree,1.9486418945449535,This position requires soft skills,0,0,0,0,0,0,0,1
ApplicationEngineer_Specialist,Master,0.5305819658104675,This position requires soft skills,0,0,1,1,0,1,0,1
SoftwareDeveloper,PostGradDiploma,0.548821090343816,This position requires soft skills,1,0,1,1,0,1,0,0
SoftwareQuality_TestEngineer,PostGradDegree,7.148097278820842,This position requires soft skills,1,1,1,0,0,1,1,0
WebDeveloper,Degree,5.631798778893435,This position requires soft skills,0,1,0,1,1,0,1,0
Solution_SoftwareArchitect,NA,4.761030979247824,This position requires soft skills,1,1,1,0,1,0,0,1
SeniorDeveloper,GradDiploma,8.620370097600908,This position requires soft skills,0,1,0,1,0,0,0,1
SoftwareEngineer,ProCert,2.6229620296479865,This position requires soft skills,0,1,0,0,0,0,0,0
Solution_SoftwareArchitect,PhD,5.9332374125128595,This position requires soft skills,0,1,0,0,0,0,0,0
SeniorSoftwareEngineer,Diploma,1.817411070934135,This position requires soft skills,0,0,0,0,0,1,1,0
BusinessAnalyst,ProCert,13.843969580212622,This position requires soft skills,1,1,0,1,1,1,1,1
BusinessAnalyst,ProDegree,12.269334775100111,This position requires soft skills,1,1,1,1,1,0,1,0
Solution_SoftwareArchitect,Master,0.28098445072270434,This position requires soft skills,1,1,0,1,0,1,1,1
SoftwareDeveloper,ProDegree,6.55368058067063,This position requires soft skills,0,1,0,1,1,1,1,0
ProjectManager,Master,6.241305350621349,This position requires soft skills,1,1,1,0,1,1,1,1
AnalystProgrammer,ProDegree,4.051995900451956,This position requires soft skills,1,0,1,0,0,1,0,1
SoftwareDeveloper,AdvDiploma,6.737674236006887,This position requires soft skills,0,1,1,1,0,0,0,1
ProjectManager,Degree,4.734718419594991,This position requires soft skills,1,1,1,1,0,1,1,1
SeniorSoftwareEngineer,Diploma,3.6232956857932734,This position requires soft skills,1,1,1,1,0,0,0,1
SeniorSoftwareEngineer,Master,4.760717235274365,This position requires soft skills,1,0,0,0,0,1,0,0
SeniorSoftwareEngineer,PhD,6.089601141457278,This position requires soft skills,1,1,1,1,0,1,0,1
TeamLead,ProDegree,16.15503519142674,This position requires soft skills,0,1,1,1,1,0,1,1
SoftwareEngineer,GradDiploma,3.504582314509708,This position requires soft skills,0,1,1,1,0,1,1,0
SoftwareDeveloper,GradDiploma,6.004754845499036,This position requires soft skills,1,1,1,1,1,1,1,1
SoftwareDeveloper,TechCert,5.463166069600637,This position requires soft skills,1,0,1,0,0,1,1,0
ApplicationEngineer_Specialist,ProCert,0.48850843406351513,This position requires soft skills,0,1,0,0,0,0,0,0
BusinessAnalyst,PostGradDegree,4.3546971196607585,This position requires soft skills,0,1,1,1,1,0,1,1
SoftwareEngineer,NA,10.885863772703088,This position requires soft skills,1,1,1,1,0,1,0,1
SeniorDeveloper,Degree,3.9159164929820034,This position requires soft skills,0,1,1,0,0,1,1,0
Solution_SoftwareArchitect,ProDegree,2.804424098818735,This position requires soft skills,1,1,1,0,1,1,0,0
TeamLead,NA,5.410303562113567,This position requires soft skills,1,1,1,0,1,0,1,0
SystemAnalyst,TechCert,11.848630627654599,This position requires soft skills,1,1,1,1,1,0,1,1
Developer_Programmer,NA,6.092688580683117,This position requires soft skills,1,1,0,1,0,0,1,1
SystemAnalyst,AdvDiploma,2.5644400226996464,This position requires soft skills,1,0,1,1,1,0,0,0
Developer_Programmer,TechCert,2.6483124531154685,This position requires soft skills,1,0,0,0,0,1,1,0
TeamLead,TechCert,14.755776069393466,This position requires soft skills,1,1,1,1,1,1,1,0
TeamLead,GradDiploma,13.075575615790424,This position requires soft skills,1,1,0,1,1,1,1,1
SeniorSoftwareEngineer,PhD,11.132978114422585,This position requires soft skills,1,0,1,1,0,1,1,1
Solution_SoftwareArchitect,Master,9.956979961278131,This position requires soft skills,0,1,1,1,1,1,1,1
AnalystProgrammer,Master,16.92201319513937,This position requires soft skills,1,1,1,1,1,0,1,0
ITManager,Degree,15.943744398668946,This position requires soft skills,0,0,1,1,1,1,1,1
Developer_Programmer,NA,6.9523935233777685,This position requires soft skills,0,1,0,1,1,0,1,1
ApplicationEngineer_Specialist,GradDiploma,9.623320452678724,This position requires soft skills,1,0,0,1,0,1,1,0
SeniorDeveloper,Degree,19.042709806998918,This position requires soft skills,1,1,1,1,1,1,0,1
Solution_SoftwareArchitect,ProDegree,6.660481087505396,This position requires soft skills,0,0,1,0,1,0,1,0
SoftwareEngineer,GradDiploma,2.4756053677378542,This position requires soft skills,0,0,0,1,0,0,1,1
SoftwareEngineer,GradDiploma,18.782338920033588,This position requires soft skills,1,1,1,1,1,1,1,0
WebDeveloper,Degree,6.105837296442371,This position requires soft skills,1,1,0,1,0,0,1,1
SoftwareDeveloper,PostGradDegree,4.7110336389098375,This position requires soft skills,0,0,0,1,1,1,1,0
SoftwareEngineer,Master,4.638219667471894,This position requires soft skills,1,1,0,0,1,0,1,0
SystemAnalyst,AdvDiploma,0.9957866564187534,This position requires soft skills,1,0,0,1,0,0,1,0
TeamLead,AdvDiploma,18.868144198587522,This position requires soft skills,1,1,1,1,1,1,1,1
SoftwareEngineer,NA,3.3616943493005826,This position requires soft skills,1,1,0,0,0,0,0,1
ITManager,NA,6.907928286040141,This position requires soft skills,0,1,0,1,1,1,1,1
AnalystProgrammer,HigherDiploma,3.082243547874083,This position requires soft skills,0,1,1,1,0,1,0,1
ITManager,ProCert,3.3080843933600255,This position requires soft skills,1,1,0,0,1,0,1,0
BusinessAnalyst,PhD,2.1608220901232866,This position requires soft skills,0,1,0,0,0,0,1,1
SoftwareQuality_TestEngineer,ProDegree,1.5349888359774269,This position requires soft skills,0,0,0,0,0,0,0,1
ProjectManager,TechCert,2.95253953971063,This position requires soft skills,1,1,0,0,0,1,0,1
Developer_Programmer,PostGradDegree,18.899660014614383,This position requires soft skills,1,1,1,1,1,0,1,1
ProjectManager,ProDegree,6.74605840006223,This position requires soft skills,0,1,1,0,1,1,1,0
Solution_SoftwareArchitect,PostGradDiploma,4.9779532268783395,This position requires soft skills,1,1,1,0,1,0,0,0
WebDeveloper,HigherDiploma,10.936996303882946,This position requires soft skills,1,1,1,0,1,1,1,1
TeamLead,ProDegree,6.370490575315536,This position requires soft skills,1,1,1,0,0,0,0,1
Developer_Programmer,PhD,2.840391312686273,This position requires soft skills,1,0,0,1,1,0,0,0
SystemAnalyst,ProCert,6.236315749973581,This position requires soft skills,0,0,1,1,0,0,0,1
ITManager,Master,3.225735466674023,This position requires soft skills,0,1,0,1,0,0,0,0
SoftwareEngineer,PostGradDegree,4.331231997611693,This position requires soft skills,0,0,1,0,1,0,1,1
SoftwareQuality_TestEngineer,PostGradDiploma,0.5391788754672898,This position requires soft skills,1,0,1,1,0,0,1,0
SoftwareEngineer,PostGradDiploma,9.891407593837014,This position requires soft skills,1,1,1,1,0,0,1,1
Solution_SoftwareArchitect,HigherDiploma,6.712545786553505,This position requires soft skills,1,1,1,0,0,1,1,1
ProjectManager,NA,2.337782914913637,This position requires soft skills,1,0,1,1,0,0,1,0
Developer_Programmer,Master,2.3981056965537624,This position requires soft skills,1,1,1,0,0,0,0,0
BusinessAnalyst,TechCert,4.964641700104288,This position requires soft skills,0,1,1,0,0,0,1,1
BusinessAnalyst,HigherDiploma,11.619261506546248,This position requires soft skills,1,1,1,1,0,0,1,1
ProjectManager,AdvDiploma,1.8195581694287701,This position requires soft skills,0,1,0,0,0,0,1,0
ProjectManager,Degree,1.9484861283841701,This position requires soft skills,0,1,1,1,1,0,0,1
BusinessAnalyst,PostGradDegree,7.02334312108508,This position requires soft skills,0,1,1,0,0,0,0,0
SystemAnalyst,ProCert,5.3021517540830265,This position requires soft skills,1,1,0,1,0,0,1,1
Solution_SoftwareArchitect,ProDegree,0.9246341859386409,This position requires soft skills,1,0,0,0,0,0,0,0
TeamLead,NA,2.1731350392207287,This position requires soft skills,0,1,0,1,0,0,1,0
SeniorSoftwareEngineer,ProDegree,4.065818427278149,This position requires soft skills,1,1,1,0,1,1,0,1
SystemAnalyst,ProCert,5.933674978936645,This position requires soft skills,1,1,1,1,1,0,1,1
TeamLead,HigherDiploma,0.8900892688672356,This position requires soft skills,1,1,1,1,0,0,0,1
SoftwareDeveloper,TechCert,6.524848934238237,This position requires soft skills,0,1,1,1,1,0,0,1
SoftwareEngineer,PostGradDegree,5.669863747960425,This position requires soft skills,1,1,1,1,1,0,0,1
SystemAnalyst,PhD,5.584822900940188,This position requires soft skills,0,1,1,0,1,0,1,1
SoftwareDeveloper,PostGradDiploma,5.349584932910952,This position requires soft skills,1,1,0,0,0,0,1,0
WebDeveloper,AdvDiploma,1.4703166372812873,This position requires soft skills,1,0,0,0,0,1,0,1
SoftwareEngineer,ProCert,4.435272500141141,This position requires soft skills,1,1,1,0,0,0,1,1
SoftwareEngineer,PhD,6.0590966426910855,This position requires soft skills,0,1,0,1,0,0,0,1
BusinessAnalyst,Diploma,12.894599055706303,This position requires soft skills,0,0,1,1,0,0,0,1
WebDeveloper,ProDegree,7.1906740533141535,This position requires soft skills,1,1,1,0,0,1,1,0
BusinessAnalyst,PostGradDegree,3.3759348141629006,This position requires soft skills,1,0,1,1,0,0,1,0
SystemAnalyst,TechCert,16.322552969932772,This position requires soft skills,0,0,1,0,1,1,0,1
SystemAnalyst,TechCert,19.979035839831187,This position requires soft skills,1,1,0,1,1,1,1,1
ApplicationEngineer_Specialist,Master,1.5039201308681571,This position requires soft skills,0,1,0,0,0,1,1,0
AnalystProgrammer,HigherDiploma,6.863486908736396,This position requires soft skills,0,1,1,1,1,1,1,1
ApplicationEngineer_Specialist,ProCert,2.920673141195092,This position requires soft skills,1,0,1,1,0,0,0,0
SoftwareEngineer,HigherDiploma,13.784682303048587,This position requires soft skills,1,0,0,1,0,1,1,1
Solution_SoftwareArchitect,PostGradDegree,19.471861237207595,This position requires soft skills,1,1,1,1,0,1,1,0
SystemAnalyst,ProCert,0.9820170389600387,This position requires soft skills,1,0,0,1,0,1,0,1
SoftwareQuality_TestEngineer,NA,6.6101499618350115,This position requires soft skills,1,1,1,1,1,0,1,0
SoftwareQuality_TestEngineer,Master,0.15886820115314135,This position requires soft skills,0,0,0,1,0,1,1,0
Solution_SoftwareArchitect,PostGradDegree,5.692628478317317,This position requires soft skills,1,0,0,0,0,0,0,0
WebDeveloper,Degree,0.26784570041131595,This position requires soft skills,1,0,0,1,0,1,1,0
SoftwareEngineer,ProCert,5.815274684353602,This position requires soft skills,1,0,1,1,0,1,0,1
ITManager,HigherDiploma,0.1017441564983987,This position requires soft skills,0,0,1,1,0,1,0,1
ProjectManager,PostGradDiploma,3.0045606899221657,This position requires soft skills,1,0,1,1,0,1,0,0
ITManager,Diploma,2.6177936624160876,This position requires soft skills,1,1,1,0,0,1,0,1
ProjectManager,Degree,7.064781471475788,This position requires soft skills,1,1,1,1,0,0,1,1
SoftwareEngineer,TechCert,3.5094715030593737,This position requires soft skills,1,1,1,1,0,1,1,0
ProjectManager,GradDiploma,18.837331324568733,This position requires soft skills,1,0,0,1,1,1,1,1
AnalystProgrammer,TechCert,0.20337386061400164,This position requires soft skills,0,0,1,0,0,1,0,0
Solution_SoftwareArchitect,Degree,0.7692068483110468,This position requires soft skills,1,0,1,1,0,1,0,0
ITManager,PostGradDegree,0.8531635278981999,This position requires soft skills,1,1,0,0,0,0,1,1
SeniorSoftwareEngineer,PostGradDegree,12.13944648645454,This position requires soft skills,0,1,1,1,0,1,1,1
SeniorSoftwareEngineer,Degree,0.3614487532949857,This position requires soft skills,0,0,0,0,1,0,0,1
SeniorDeveloper,PhD,5.68373905828505,This position requires soft skills,0,1,0,0,1,0,0,1
SeniorDeveloper,GradDiploma,2.5688241493144774,This position requires soft skills,0,0,1,1,0,0,1,1
Solution_SoftwareArchitect,ProDegree,0.5179596982418206,This position requires soft skills,0,0,0,1,1,0,0,0
ProjectManager,GradDiploma,15.423110323041168,This position requires soft skills,1,1,1,1,1,1,1,1
SystemAnalyst,AdvDiploma,3.2830300330551894,This position requires soft skills,0,0,0,0,1,0,0,0
WebDeveloper,ProCert,5.24879224890464,This position requires soft skills,1,1,0,0,0,1,1,0
ProjectManager,Master,2.3417890361641995,This position requires soft skills,1,0,0,0,0,1,0,1
TeamLead,ProCert,5.719721452913317,This position requires soft skills,1,1,0,1,1,0,1,0
WebDeveloper,Diploma,3.024820778273112,This position requires soft skills,1,1,1,0,1,0,1,1
SeniorSoftwareEngineer,Diploma,3.7207250272323154,This position requires soft skills,1,1,1,0,0,0,1,0
SoftwareEngineer,PhD,4.465179160205725,This position requires soft skills,0,0,1,1,1,1,1,0
AnalystProgrammer,PostGradDiploma,1.7987899822783022,This position requires soft skills,1,0,0,0,1,1,0,1
ApplicationEngineer_Specialist,Diploma,3.5764204192657894,This position requires soft skills,1,1,0,1,1,0,1,0
ProjectManager,Diploma,14.67975229824549,This position requires soft skills,1,1,1,1,1,1,1,1
SeniorDeveloper,PhD,4.235269863970418,This position requires soft skills,1,1,1,1,1,1,1,0
SeniorDeveloper,Master,6.193649235942447,This position requires soft skills,1,0,1,0,0,0,1,1
ITManager,GradDiploma,0.5219304003127101,This position requires soft skills,0,1,0,0,0,1,0,0
BusinessAnalyst,PostGradDegree,2.9878411302568217,This position requires soft skills,1,1,1,0,0,0,1,1
AnalystProgrammer,Degree,7.08642474928679,This position requires soft skills,1,1,0,1,1,1,1,1
TeamLead,AdvDiploma,4.217510661213489,This position requires soft skills,1,0,0,0,1,1,0,0
SoftwareEngineer,PostGradDegree,14.795152082728336,This position requires soft skills,1,1,1,1,1,1,1,0
SeniorSoftwareEngineer,Diploma,3.9904381043283728,This position requires soft skills,0,0,0,1,1,0,1,1
SystemAnalyst,TechCert,3.2651777887025646,This position requires soft skills,1,0,0,1,0,1,0,1
SoftwareDeveloper,GradDiploma,6.46914938068158,This position requires soft skills,1,1,0,1,1,0,0,1
BusinessAnalyst,Diploma,1.38197203945201,This position requires soft skills,0,1,0,1,1,0,0,0
SeniorDeveloper,NA,6.564433876872476,This position requires soft skills,1,1,0,1,0,1,1,0
SoftwareEngineer,GradDiploma,4.702578472862166,This position requires soft skills,1,1,1,0,0,1,1,1
AnalystProgrammer,HigherDiploma,4.658870847334809,This position requires soft skills,1,0,0,0,0,1,0,1
Developer_Programmer,AdvDiploma,3.375848883311609,This position requires soft skills,1,1,1,1,1,0,1,1
WebDeveloper,Master,6.84663434067448,This position requires soft skills,1,0,1,0,1,1,1,1
SeniorSoftwareEngineer,PhD,16.88698800081081,This position requires soft skills,0,1,1,1,0,0,1,1
BusinessAnalyst,TechCert,6.232288077830125,This position requires soft skills,0,1,1,0,0,1,1,1
WebDeveloper,HigherDiploma,3.000409431272754,This position requires soft skills,1,0,0,0,0,1,0,0
Developer_Programmer,HigherDiploma,17.390079151272758,This position requires soft skills,0,0,1,1,1,0,1,1
ITManager,PostGradDegree,2.913254775451547,This position requires soft skills,0,1,1,0,1,0,0,1
ProjectManager,HigherDiploma,8.196142387059886,This position requires soft skills,1,1,1,1,1,1,1,0
SystemAnalyst,NA,17.544122897361053,This position requires soft skills,1,1,1,0,1,0,0,1
SeniorDeveloper,Degree,4.064054452036087,This position requires soft skills,0,0,0,1,1,0,1,1
SoftwareDeveloper,Diploma,1.2426817948867075,This position requires soft skills,0,1,0,0,0,0,0,1
SeniorSoftwareEngineer,PostGradDegree,15.772654738718552,This position requires soft skills,1,1,1,1,0,0,0,1
SeniorDeveloper,Master,17.140901685069263,This position requires soft skills,1,0,1,1,0,1,1,1
SeniorSoftwareEngineer,PhD,5.54612411409189,This position requires soft skills,1,1,0,0,1,1,0,1
ProjectManager,HigherDiploma,2.6268701384693474,This position requires soft skills,0,1,0,1,0,0,1,0
TeamLead,TechCert,7.331875879776348,This position requires soft skills,1,1,0,0,0,1,1,1
Developer_Programmer,PostGradDegree,8.95585279466295,This position requires soft skills,0,1,1,1,1,1,1,1
